start_station_name,end_station_name,Count of ride_id
Aberdeen St & Jackson Blvd,Campbell Ave & Fullerton Ave,3
Aberdeen St & Jackson Blvd,Campbell Ave & North Ave,3
Aberdeen St & Jackson Blvd,Canal St & Adams St,24
Aberdeen St & Jackson Blvd,Canal St & Harrison St,15
Aberdeen St & Jackson Blvd,Canal St & Jackson Blvd,4
Aberdeen St & Jackson Blvd,Canal St & Madison St,7
Aberdeen St & Jackson Blvd,Canal St & Monroe St,10
Aberdeen St & Jackson Blvd,Canal St & Taylor St,22
Aberdeen St & Jackson Blvd,Cannon Dr & Fullerton Ave,2
Aberdeen St & Jackson Blvd,Carpenter St & Huron St,14
Aberdeen St & Jackson Blvd,Central Ave & Chicago Ave,1
Aberdeen St & Jackson Blvd,Central Park Ave & North Ave,5
Aberdeen St & Jackson Blvd,Central Park Blvd & 5th Ave,2
Aberdeen St & Jackson Blvd,Cherry Ave & Blackhawk St,1
Aberdeen St & Jackson Blvd,Cityfront Plaza Dr & Pioneer Ct,4
Aberdeen St & Jackson Blvd,Clarendon Ave & Junior Ter,2
Aberdeen St & Jackson Blvd,Clark St & 9th St (AMLI),10
Aberdeen St & Jackson Blvd,Clark St & Armitage Ave,14
Aberdeen St & Jackson Blvd,Clark St & Chicago Ave,12
Aberdeen St & Jackson Blvd,Clark St & Drummond Pl,1
Aberdeen St & Jackson Blvd,Clark St & Elm St,21
Aberdeen St & Jackson Blvd,Clark St & Ida B Wells Dr,3
Aberdeen St & Jackson Blvd,Clark St & Lake St,41
Aberdeen St & Jackson Blvd,Clark St & Lincoln Ave,7
Aberdeen St & Jackson Blvd,Clark St & Newport St,2
Aberdeen St & Jackson Blvd,Clark St & North Ave,7
Aberdeen St & Jackson Blvd,Clark St & Randolph St,16
Aberdeen St & Jackson Blvd,Clark St & Schiller St,12
Aberdeen St & Jackson Blvd,Clark St & Wellington Ave,1
Aberdeen St & Jackson Blvd,Clark St & Wrightwood Ave,2
Aberdeen St & Jackson Blvd,Clinton St & 18th St,3
Aberdeen St & Jackson Blvd,Clinton St & Jackson Blvd,18
Aberdeen St & Jackson Blvd,Clinton St & Lake St,43
Aberdeen St & Jackson Blvd,Clinton St & Madison St,98
Aberdeen St & Jackson Blvd,Clinton St & Polk St,30
Aberdeen St & Jackson Blvd,Clinton St & Roosevelt Rd,59
Aberdeen St & Jackson Blvd,Clinton St & Tilden St,21
Aberdeen St & Jackson Blvd,Clinton St & Washington Blvd,31
Aberdeen St & Jackson Blvd,Clybourn Ave & Division St,1
Aberdeen St & Jackson Blvd,Columbus Dr & Randolph St,28
Aberdeen St & Jackson Blvd,Conservatory Dr & Lake St,3
Aberdeen St & Jackson Blvd,Cornell Ave & Hyde Park Blvd,1
Aberdeen St & Jackson Blvd,Daley Center Plaza,46
Aberdeen St & Jackson Blvd,Damen Ave & Charleston St,1
Aberdeen St & Jackson Blvd,Damen Ave & Chicago Ave,26
Aberdeen St & Jackson Blvd,Damen Ave & Clybourn Ave,3
Aberdeen St & Jackson Blvd,Damen Ave & Cortland St,6
Aberdeen St & Jackson Blvd,Damen Ave & Coulter St,8
Aberdeen St & Jackson Blvd,Damen Ave & Cullerton St,17
Aberdeen St & Jackson Blvd,Damen Ave & Division St,4
Aberdeen St & Jackson Blvd,Damen Ave & Grand Ave,40
Aberdeen St & Jackson Blvd,Damen Ave & Madison St,26
Aberdeen St & Jackson Blvd,Damen Ave & Pierce Ave,14
Aberdeen St & Jackson Blvd,Damen Ave & Thomas St (Augusta Blvd),5
Aberdeen St & Jackson Blvd,Damen Ave & Walnut (Lake) St,7
Aberdeen St & Jackson Blvd,Damen Ave & Walnut (Lake) St (*),2
Aberdeen St & Jackson Blvd,Damen Ave & Wellington Ave,1
Aberdeen St & Jackson Blvd,Dayton St & North Ave,2
Aberdeen St & Jackson Blvd,Dearborn Pkwy & Delaware Pl,22
Aberdeen St & Jackson Blvd,Dearborn St & Adams St,1
Aberdeen St & Jackson Blvd,Dearborn St & Erie St,48
Aberdeen St & Jackson Blvd,Dearborn St & Monroe St,25
Aberdeen St & Jackson Blvd,Dearborn St & Van Buren St,10
Aberdeen St & Jackson Blvd,Delano Ct & Roosevelt Rd,21
Aberdeen St & Jackson Blvd,Desplaines St & Jackson Blvd,142
Aberdeen St & Jackson Blvd,Desplaines St & Kinzie St,109
Aberdeen St & Jackson Blvd,Desplaines St & Randolph St,76
Aberdeen St & Jackson Blvd,Drake Ave & Fullerton Ave,2
Aberdeen St & Jackson Blvd,Dusable Harbor,10
Aberdeen St & Jackson Blvd,Eckhart Park,111
Aberdeen St & Jackson Blvd,Elizabeth (May) St & Fulton St,14
Aberdeen St & Jackson Blvd,Elston Ave & Wabansia Ave,1
Aberdeen St & Jackson Blvd,Emerald Ave & 28th St,3
Aberdeen St & Jackson Blvd,Emerald Ave & 31st St,4
Aberdeen St & Jackson Blvd,Fairbanks Ct & Grand Ave,10
Aberdeen St & Jackson Blvd,Fairbanks St & Superior St,6
Aberdeen St & Jackson Blvd,Fairfield Ave & Roosevelt Rd,15
Aberdeen St & Jackson Blvd,Federal St & Polk St,49
Aberdeen St & Jackson Blvd,Field Blvd & South Water St,6
Aberdeen St & Jackson Blvd,Field Museum,4
Aberdeen St & Jackson Blvd,Financial Pl & Ida B Wells Dr,196
Aberdeen St & Jackson Blvd,Fort Dearborn Dr & 31st St,1
Aberdeen St & Jackson Blvd,Franklin St & Adams St (Temp),10
Aberdeen St & Jackson Blvd,Franklin St & Chicago Ave,2
Aberdeen St & Jackson Blvd,Franklin St & Illinois St,25
Aberdeen St & Jackson Blvd,Franklin St & Jackson Blvd,117
Aberdeen St & Jackson Blvd,Franklin St & Lake St,17
Aberdeen St & Jackson Blvd,Franklin St & Monroe St,21
Aberdeen St & Jackson Blvd,Green St & Madison St,277
Aberdeen St & Jackson Blvd,Green St & Randolph St,109
Aberdeen St & Jackson Blvd,Greenview Ave & Fullerton Ave,4
Aberdeen St & Jackson Blvd,Halsted St & 18th St,13
Aberdeen St & Jackson Blvd,Halsted St & 21st St,5
Aberdeen St & Jackson Blvd,Halsted St & 35th St,1
Aberdeen St & Jackson Blvd,Halsted St & Archer Ave,5
Aberdeen St & Jackson Blvd,Halsted St & Clybourn Ave,24
Aberdeen St & Jackson Blvd,Halsted St & Dickens Ave,7
Aberdeen St & Jackson Blvd,Halsted St & Maxwell St,38
Aberdeen St & Jackson Blvd,Halsted St & Polk St,20
Aberdeen St & Jackson Blvd,Halsted St & Roosevelt Rd,14
Aberdeen St & Jackson Blvd,Halsted St & Roscoe St,3
Aberdeen St & Jackson Blvd,Halsted St & Willow St,9
Aberdeen St & Jackson Blvd,Halsted St & Wrightwood Ave,5
Aberdeen St & Jackson Blvd,Harper Ave & 59th St,1
Aberdeen St & Jackson Blvd,Hermitage Ave & Polk St,103
Aberdeen St & Jackson Blvd,Honore St & Division St,10
Aberdeen St & Jackson Blvd,Humboldt Blvd & Armitage Ave,5
Aberdeen St & Jackson Blvd,Indiana Ave & Roosevelt Rd,20
Aberdeen St & Jackson Blvd,Jefferson St & Monroe St,134
Aberdeen St & Jackson Blvd,Kedzie Ave & 24th St,2
Aberdeen St & Jackson Blvd,Kedzie Ave & Chicago Ave,2
Aberdeen St & Jackson Blvd,Kedzie Ave & Lake St,11
Aberdeen St & Jackson Blvd,Kedzie Ave & Milwaukee Ave,8
Aberdeen St & Jackson Blvd,Kimball Ave & Belmont Ave,1
Aberdeen St & Jackson Blvd,Kingsbury St & Erie St,46
Aberdeen St & Jackson Blvd,Kingsbury St & Kinzie St,24
Aberdeen St & Jackson Blvd,Kostner Ave & Lake St,2
Aberdeen St & Jackson Blvd,Laflin St & Cullerton St,12
Aberdeen St & Jackson Blvd,Lake Park Ave & 35th St,1
Aberdeen St & Jackson Blvd,Lake Park Ave & 56th St,1
Aberdeen St & Jackson Blvd,Lake Shore Dr & Belmont Ave,2
Aberdeen St & Jackson Blvd,Lake Shore Dr & Monroe St,30
Aberdeen St & Jackson Blvd,Lake Shore Dr & North Blvd,7
Aberdeen St & Jackson Blvd,Lake Shore Dr & Ohio St,9
Aberdeen St & Jackson Blvd,Lakeview Ave & Fullerton Pkwy,6
Aberdeen St & Jackson Blvd,Larrabee St & Armitage Ave,2
Aberdeen St & Jackson Blvd,Larrabee St & Division St,11
Aberdeen St & Jackson Blvd,Larrabee St & Kingsbury St,19
Aberdeen St & Jackson Blvd,Larrabee St & Menomonee St,1
Aberdeen St & Jackson Blvd,Larrabee St & Oak St,2
Aberdeen St & Jackson Blvd,Larrabee St & Webster Ave,4
Aberdeen St & Jackson Blvd,LaSalle Dr & Huron St,4
Aberdeen St & Jackson Blvd,LaSalle St & Adams St,3
Aberdeen St & Jackson Blvd,LaSalle St & Illinois St,30
Aberdeen St & Jackson Blvd,LaSalle St & Jackson Blvd,18
Aberdeen St & Jackson Blvd,LaSalle St & Washington St,14
Aberdeen St & Jackson Blvd,Leavitt St & Archer Ave,1
Aberdeen St & Jackson Blvd,Leavitt St & Armitage Ave,4
Aberdeen St & Jackson Blvd,Leavitt St & Chicago Ave,7
Aberdeen St & Jackson Blvd,Leavitt St & North Ave,1
Aberdeen St & Jackson Blvd,Lincoln Ave & Addison St,1
Aberdeen St & Jackson Blvd,Lincoln Ave & Belmont Ave,2
Aberdeen St & Jackson Blvd,Lincoln Ave & Diversey Pkwy,1
Aberdeen St & Jackson Blvd,Lincoln Ave & Fullerton Ave,5
Aberdeen St & Jackson Blvd,Lincoln Ave & Roscoe St,3
Aberdeen St & Jackson Blvd,Lincoln Park Conservatory,2
Aberdeen St & Jackson Blvd,Logan Blvd & Elston Ave,3
Aberdeen St & Jackson Blvd,Loomis St & Archer Ave,4
Aberdeen St & Jackson Blvd,Loomis St & Jackson Blvd,149
Aberdeen St & Jackson Blvd,Loomis St & Lexington St,563
Aberdeen St & Jackson Blvd,Malcolm X College,20
Aberdeen St & Jackson Blvd,Malcolm X College Vaccination Site,1
Aberdeen St & Jackson Blvd,Marshfield Ave & Cortland St,1
Aberdeen St & Jackson Blvd,May St & Cullerton St,4
Aberdeen St & Jackson Blvd,May St & Taylor St,97
Aberdeen St & Jackson Blvd,McClurg Ct & Erie St,2
Aberdeen St & Jackson Blvd,McClurg Ct & Illinois St,14
Aberdeen St & Jackson Blvd,Michigan Ave & 14th St,26
Aberdeen St & Jackson Blvd,Michigan Ave & 18th St,8
Aberdeen St & Jackson Blvd,Michigan Ave & 8th St,9
Aberdeen St & Jackson Blvd,Michigan Ave & Ida B Wells Dr,68
Aberdeen St & Jackson Blvd,Michigan Ave & Jackson Blvd,9
Aberdeen St & Jackson Blvd,Michigan Ave & Lake St,10
Aberdeen St & Jackson Blvd,Michigan Ave & Madison St,11
Aberdeen St & Jackson Blvd,Michigan Ave & Oak St,14
Aberdeen St & Jackson Blvd,Michigan Ave & Pearson St,10
Aberdeen St & Jackson Blvd,Michigan Ave & Washington St,18
Aberdeen St & Jackson Blvd,Mies van der Rohe Way & Chestnut St,23
Aberdeen St & Jackson Blvd,Mies van der Rohe Way & Chicago Ave,149
Aberdeen St & Jackson Blvd,Millennium Park,16
Aberdeen St & Jackson Blvd,Milwaukee Ave & Grand Ave,35
Aberdeen St & Jackson Blvd,Milwaukee Ave & Rockwell St,2
Aberdeen St & Jackson Blvd,Milwaukee Ave & Wabansia Ave,4
Aberdeen St & Jackson Blvd,MLK Jr Dr & 29th St,1
Aberdeen St & Jackson Blvd,MLK Jr Dr & 56th St,1
Aberdeen St & Jackson Blvd,MLK Jr Dr & Pershing Rd,1
Aberdeen St & Jackson Blvd,Montrose Harbor,1
Aberdeen St & Jackson Blvd,Morgan Ave & 14th Pl,51
Aberdeen St & Jackson Blvd,Morgan St & 18th St,19
Aberdeen St & Jackson Blvd,Morgan St & 31st St,5
Aberdeen St & Jackson Blvd,Morgan St & Lake St,135
Aberdeen St & Jackson Blvd,Morgan St & Polk St,169
Aberdeen St & Jackson Blvd,New St & Illinois St,5
Aberdeen St & Jackson Blvd,Noble St & Milwaukee Ave,166
Aberdeen St & Jackson Blvd,Normal Ave & Archer Ave,1
Aberdeen St & Jackson Blvd,Ogden Ave & Chicago Ave,24
Aberdeen St & Jackson Blvd,Ogden Ave & Congress Pkwy,3
Aberdeen St & Jackson Blvd,Ogden Ave & Race Ave,62
Aberdeen St & Jackson Blvd,Ogden Ave & Roosevelt Rd,19
Aberdeen St & Jackson Blvd,Orleans St & Chestnut St (NEXT Apts),4
Aberdeen St & Jackson Blvd,Orleans St & Elm St,2
Aberdeen St & Jackson Blvd,Orleans St & Hubbard St,2
Aberdeen St & Jackson Blvd,Orleans St & Merchandise Mart Plaza,18
Aberdeen St & Jackson Blvd,Paulina Ave & North Ave,3
Aberdeen St & Jackson Blvd,Paulina St & 18th St,28
Aberdeen St & Jackson Blvd,Paulina St & Flournoy St,164
Aberdeen St & Jackson Blvd,Peoria St & Jackson Blvd,279
Aberdeen St & Jackson Blvd,Pine Grove Ave & Waveland Ave,1
Aberdeen St & Jackson Blvd,Prairie Ave & 43rd St,1
Aberdeen St & Jackson Blvd,Pulaski Rd & Congress Pkwy,1
Aberdeen St & Jackson Blvd,Racine Ave & 13th St,11
Aberdeen St & Jackson Blvd,Racine Ave & 15th St,36
Aberdeen St & Jackson Blvd,Racine Ave & 18th St,84
Aberdeen St & Jackson Blvd,Racine Ave & 35th St,1
Aberdeen St & Jackson Blvd,Racine Ave & Belmont Ave,1
Aberdeen St & Jackson Blvd,Racine Ave & Congress Pkwy,138
Aberdeen St & Jackson Blvd,Racine Ave & Randolph St,29
Aberdeen St & Jackson Blvd,Racine Ave & Washington Blvd,17
Aberdeen St & Jackson Blvd,Racine Ave & Washington Blvd (*),1
Aberdeen St & Jackson Blvd,Racine Ave & Wrightwood Ave,1
Aberdeen St & Jackson Blvd,Rhodes Ave & 32nd St,1
Aberdeen St & Jackson Blvd,Ritchie Ct & Banks St,3
Aberdeen St & Jackson Blvd,Rush St & Cedar St,11
Aberdeen St & Jackson Blvd,Rush St & Hubbard St,10
Aberdeen St & Jackson Blvd,Rush St & Superior St,10
Aberdeen St & Jackson Blvd,Sangamon St & Washington Blvd,70
Aberdeen St & Jackson Blvd,Sedgwick St & Huron St,23
Aberdeen St & Jackson Blvd,Sedgwick St & North Ave,1
Aberdeen St & Jackson Blvd,Sedgwick St & Schiller St,5
Aberdeen St & Jackson Blvd,Sedgwick St & Webster Ave,9
Aberdeen St & Jackson Blvd,Shedd Aquarium,15
Aberdeen St & Jackson Blvd,Sheffield Ave & Kingsbury St,5
Aberdeen St & Jackson Blvd,Sheffield Ave & Webster Ave,3
Aberdeen St & Jackson Blvd,Sheffield Ave & Willow St,1
Aberdeen St & Jackson Blvd,Sheffield Ave & Wrightwood Ave,1
Aberdeen St & Jackson Blvd,Sheridan Rd & Irving Park Rd,1
Aberdeen St & Jackson Blvd,Sheridan Rd & Montrose Ave,1
Aberdeen St & Jackson Blvd,Shore Dr & 55th St,2
Aberdeen St & Jackson Blvd,Smith Park,5
Aberdeen St & Jackson Blvd,Southport Ave & Belmont Ave,1
Aberdeen St & Jackson Blvd,Southport Ave & Clybourn Ave,4
Aberdeen St & Jackson Blvd,Southport Ave & Wrightwood Ave,1
Aberdeen St & Jackson Blvd,Spaulding Ave & Armitage Ave,1
Aberdeen St & Jackson Blvd,St. Clair St & Erie St,35
Aberdeen St & Jackson Blvd,State St & 19th St,21
Aberdeen St & Jackson Blvd,State St & 29th St,2
Aberdeen St & Jackson Blvd,State St & 33rd St,6
Aberdeen St & Jackson Blvd,State St & 35th St,1
Aberdeen St & Jackson Blvd,State St & Harrison St,25
Aberdeen St & Jackson Blvd,State St & Kinzie St,102
Aberdeen St & Jackson Blvd,State St & Pearson St,19
Aberdeen St & Jackson Blvd,State St & Randolph St,24
Aberdeen St & Jackson Blvd,State St & Van Buren St,13
Aberdeen St & Jackson Blvd,Stave St & Armitage Ave,4
Aberdeen St & Jackson Blvd,Stetson Ave & South Water St,6
Aberdeen St & Jackson Blvd,Stockton Dr & Wrightwood Ave,3
Aberdeen St & Jackson Blvd,Streeter Dr & Grand Ave,14
Aberdeen St & Jackson Blvd,Theater on the Lake,4
Aberdeen St & Jackson Blvd,Throop (Loomis) St & Taylor St,78
Aberdeen St & Jackson Blvd,Throop St & Taylor St,37
Aberdeen St & Jackson Blvd,Troy St & Elston Ave,1
Aberdeen St & Jackson Blvd,Unknown,126
Aberdeen St & Jackson Blvd,Wabash Ave & 16th St,7
Aberdeen St & Jackson Blvd,Wabash Ave & 9th St,16
Aberdeen St & Jackson Blvd,Wabash Ave & Adams St,24
Aberdeen St & Jackson Blvd,Wabash Ave & Cermak Rd,1
Aberdeen St & Jackson Blvd,Wabash Ave & Grand Ave,16
Aberdeen St & Jackson Blvd,Wabash Ave & Roosevelt Rd,42
Aberdeen St & Jackson Blvd,Wabash Ave & Wacker Pl,7
Aberdeen St & Jackson Blvd,Wacker Dr & Washington St,37
Aberdeen St & Jackson Blvd,Wells St & 19th St,3
Aberdeen St & Jackson Blvd,Wells St & Concord Ln,3
Aberdeen St & Jackson Blvd,Wells St & Elm St,15
Aberdeen St & Jackson Blvd,Wells St & Evergreen Ave,12
Aberdeen St & Jackson Blvd,Wells St & Hubbard St,40
Aberdeen St & Jackson Blvd,Wells St & Huron St,17
Aberdeen St & Jackson Blvd,Wells St & Polk St,27
Aberdeen St & Jackson Blvd,Wells St & Walton St,12
Aberdeen St & Jackson Blvd,Wentworth Ave & 24th St (Temp),2
Aberdeen St & Jackson Blvd,Wentworth Ave & Cermak Rd,7
Aberdeen St & Jackson Blvd,Wentworth Ave & Cermak Rd (Temp),1
Aberdeen St & Jackson Blvd,Western Ave & 21st St,4
Aberdeen St & Jackson Blvd,Western Ave & 24th St,1
Aberdeen St & Jackson Blvd,Western Ave & Congress Pkwy,34
Aberdeen St & Jackson Blvd,Western Ave & Division St,3
Aberdeen St & Jackson Blvd,Western Ave & Fillmore St,37
Aberdeen St & Jackson Blvd,Western Ave & Fillmore St (*),1
Aberdeen St & Jackson Blvd,Western Ave & Monroe St,47
Aberdeen St & Jackson Blvd,Western Ave & Walton St,16
Aberdeen St & Jackson Blvd,Western Ave & Winnebago Ave,5
Aberdeen St & Jackson Blvd,Wilton Ave & Belmont Ave,4
Aberdeen St & Jackson Blvd,Wilton Ave & Diversey Pkwy,2
Aberdeen St & Jackson Blvd,Winchester Ave & Elston Ave,1
Aberdeen St & Jackson Blvd,Wolcott Ave & Polk St,115
Aberdeen St & Jackson Blvd,Wood St & 35th St,1
Aberdeen St & Jackson Blvd,Wood St & Augusta Blvd,8
Aberdeen St & Jackson Blvd,Wood St & Chicago Ave,3
Aberdeen St & Jackson Blvd,Wood St & Chicago Ave (*),1
Aberdeen St & Jackson Blvd,Wood St & Hubbard St,18
Aberdeen St & Jackson Blvd,Wood St & Milwaukee Ave,18
Aberdeen St & Jackson Blvd,Wood St & Taylor St,31
Aberdeen St & Jackson Blvd,Wood St & Taylor St (Temp),10
Aberdeen St & Monroe St,900 W Harrison St,22
Aberdeen St & Monroe St,Aberdeen St & Jackson Blvd,68
Aberdeen St & Monroe St,Aberdeen St & Monroe St,431
Aberdeen St & Monroe St,Aberdeen St & Randolph St,51
Aberdeen St & Monroe St,Ada St & Washington Blvd,63
Aberdeen St & Monroe St,Adler Planetarium,9
Aberdeen St & Monroe St,Albany Ave & Montrose Ave,2
Aberdeen St & Monroe St,Artesian Ave & Hubbard St,5
Aberdeen St & Monroe St,Ashland Ave & 13th St,4
Aberdeen St & Monroe St,Ashland Ave & Augusta Blvd,7
Aberdeen St & Monroe St,Ashland Ave & Blackhawk St,12
Aberdeen St & Monroe St,Ashland Ave & Chicago Ave,23
Aberdeen St & Monroe St,Ashland Ave & Division St,52
Aberdeen St & Monroe St,Ashland Ave & Grace St,3
Aberdeen St & Monroe St,Ashland Ave & Grand Ave,33
Aberdeen St & Monroe St,Ashland Ave & Lake St,13
Aberdeen St & Monroe St,Ashland Ave & McDowell Ave,1
Aberdeen St & Monroe St,Ashland Ave & Pershing Rd,1
Aberdeen St & Monroe St,Ashland Ave & Wrightwood Ave,1
Aberdeen St & Monroe St,Bissell St & Armitage Ave,6
Aberdeen St & Monroe St,Blue Island Ave & 18th St,12
Aberdeen St & Monroe St,Broadway & Barry Ave,4
Aberdeen St & Monroe St,Broadway & Belmont Ave,3
Aberdeen St & Monroe St,Broadway & Sheridan Rd,2
Aberdeen St & Monroe St,Broadway & Waveland Ave,1
Aberdeen St & Monroe St,Buckingham Fountain,11
Aberdeen St & Monroe St,Burling St (Halsted) & Diversey Pkwy (Temp),8
Aberdeen St & Monroe St,Burnham Harbor,9
Aberdeen St & Monroe St,California Ave & 21st St,2
Aberdeen St & Monroe St,California Ave & 23rd Pl,3
Aberdeen St & Monroe St,California Ave & 26th St,1
Aberdeen St & Monroe St,California Ave & Altgeld St,3
Aberdeen St & Monroe St,California Ave & Cortez St,6
Aberdeen St & Monroe St,California Ave & Francis Pl (Temp),5
Aberdeen St & Monroe St,California Ave & Lake St,3
Aberdeen St & Monroe St,California Ave & Milwaukee Ave,4
Aberdeen St & Monroe St,California Ave & North Ave,1
Aberdeen St & Monroe St,Calumet Ave & 21st St,3
Aberdeen St & Monroe St,Calumet Ave & 33rd St,1
Aberdeen St & Monroe St,Campbell Ave & Fullerton Ave,5
Aberdeen St & Monroe St,Campbell Ave & Montrose Ave,15
Aberdeen St & Monroe St,Campbell Ave & North Ave,8
Aberdeen St & Monroe St,Canal St & Adams St,28
Aberdeen St & Monroe St,Canal St & Harrison St,7
Aberdeen St & Monroe St,Canal St & Jackson Blvd,1
Aberdeen St & Monroe St,Canal St & Madison St,6
Aberdeen St & Monroe St,Canal St & Monroe St,12
Aberdeen St & Monroe St,Canal St & Taylor St,32
Aberdeen St & Monroe St,Cannon Dr & Fullerton Ave,2
Aberdeen St & Monroe St,Carpenter St & Huron St,7
Aberdeen St & Monroe St,Central Park Ave & Elbridge Ave,1
Aberdeen St & Monroe St,Central Park Ave & North Ave,3
Aberdeen St & Monroe St,Cherry Ave & Blackhawk St,2
Aberdeen St & Monroe St,Cityfront Plaza Dr & Pioneer Ct,6
Aberdeen St & Monroe St,Claremont Ave & Hirsch St,3
Aberdeen St & Monroe St,Clarendon Ave & Leland Ave,7
Aberdeen St & Monroe St,Clark St & 9th St (AMLI),3
Aberdeen St & Monroe St,Clark St & Armitage Ave,1
Aberdeen St & Monroe St,Clark St & Berwyn Ave,2
Aberdeen St & Monroe St,Clark St & Bryn Mawr Ave,3
Aberdeen St & Monroe St,Clark St & Chicago Ave,13
Aberdeen St & Monroe St,Clark St & Drummond Pl,3
Aberdeen St & Monroe St,Clark St & Elm St,38
Aberdeen St & Monroe St,Clark St & Grace St,1
Aberdeen St & Monroe St,Clark St & Ida B Wells Dr,2
Aberdeen St & Monroe St,Clark St & Lake St,47
Aberdeen St & Monroe St,Clark St & Leland Ave,2
Aberdeen St & Monroe St,Clark St & Lincoln Ave,14
Aberdeen St & Monroe St,Clark St & Newport St,2
Aberdeen St & Monroe St,Clark St & North Ave,3
Aberdeen St & Monroe St,Clark St & Randolph St,25
Aberdeen St & Monroe St,Clark St & Schiller St,12
Aberdeen St & Monroe St,Clark St & Wellington Ave,1
Aberdeen St & Monroe St,Clark St & Wrightwood Ave,10
Aberdeen St & Monroe St,Clifton Ave & Armitage Ave,4
Aberdeen St & Monroe St,Clinton St & Jackson Blvd,49
Aberdeen St & Monroe St,Clinton St & Lake St,35
Aberdeen St & Monroe St,Clinton St & Madison St,63
Aberdeen St & Monroe St,Clinton St & Roosevelt Rd,11
Aberdeen St & Monroe St,Clinton St & Tilden St,3
Aberdeen St & Monroe St,Clinton St & Washington Blvd,200
Aberdeen St & Monroe St,Clybourn Ave & Division St,3
Aberdeen St & Monroe St,Columbus Dr & Randolph St,23
Aberdeen St & Monroe St,Cornell Ave & Hyde Park Blvd,1
Aberdeen St & Monroe St,Daley Center Plaza,48
Aberdeen St & Monroe St,Damen Ave & Charleston St,2
Aberdeen St & Monroe St,Damen Ave & Chicago Ave,9
Aberdeen St & Monroe St,Damen Ave & Clybourn Ave,8
Aberdeen St & Monroe St,Damen Ave & Cortland St,11
Aberdeen St & Monroe St,Damen Ave & Coulter St,2
Aberdeen St & Monroe St,Damen Ave & Cullerton St,2
Aberdeen St & Monroe St,Damen Ave & Division St,9
Aberdeen St & Monroe St,Damen Ave & Grand Ave,7
Aberdeen St & Monroe St,Damen Ave & Madison St,15
Aberdeen St & Monroe St,Damen Ave & Melrose Ave,1
Aberdeen St & Monroe St,Damen Ave & Pierce Ave,24
Aberdeen St & Monroe St,Damen Ave & Thomas St (Augusta Blvd),5
Aberdeen St & Monroe St,Damen Ave & Walnut (Lake) St,9
Aberdeen St & Monroe St,Damen Ave & Walnut (Lake) St (*),1
